row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,loading_pu
56615,LLG,12,0.022,1.0504,0.6344,0.7531,7.3802,0.6242
56616,OC,13,0.022,1.0355,0.9254,0.1971,1.9608,0.3184
56617,LLL,0,0.026,1.06,0.4692,1.0704,8.5634,0.8087
56618,LLLG,1,0.026,1.045,0.5108,0.9675,7.8852,0.7521
56619,SLG,2,0.026,1.01,0.5307,0.8676,7.2011,0.6972
56620,LL,3,0.026,1.0177,0.5917,0.7707,6.5125,0.6439
56621,LLG,4,0.026,1.0195,0.6342,0.6967,5.9917,0.6032
56622,OC,5,0.026,1.07,0.9712,0.1758,1.538,0.3167
56623,LLL,6,0.026,1.0615,0.5327,0.9577,8.5239,0.7468
56624,LLLG,7,0.026,1.09,0.5938,0.8984,8.1306,0.7141
56625,SLG,8,0.026,1.0559,0.594,0.8361,7.6917,0.6798
56626,LL,9,0.026,1.051,0.625,0.7707,7.2061,0.6439
56627,LLG,10,0.026,1.0569,0.6572,0.723,6.8685,0.6177
56628,OC,11,0.026,1.0552,0.949,0.1893,1.8267,0.3241
56629,LLL,12,0.026,1.0504,0.4596,1.0704,10.4901,0.8087
56630,LLLG,13,0.026,1.0355,0.4823,1.0021,9.9706,0.7711
56631,SLG,0,0.03,1.06,0.5655,0.8947,7.1576,0.7221
56632,LL,1,0.03,1.045,0.6052,0.7953,6.4821,0.6674
56633,LLG,2,0.03,1.01,0.6119,0.7195,5.9721,0.6257
56634,OC,3,0.03,1.0177,0.9153,0.1817,1.5351,0.3299
56635,LLL,4,0.03,1.0195,0.4722,0.9907,8.52,0.7749
56636,LLLG,5,0.03,1.07,0.5757,0.8943,7.8253,0.7219
56637,SLG,6,0.03,1.0615,0.6186,0.8009,7.1283,0.6705
56638,LL,7,0.03,1.09,0.6813,0.7388,6.6861,0.6363
56639,LLG,8,0.03,1.0559,0.6721,0.6935,6.3801,0.6114
56640,OC,9,0.03,1.051,0.9487,0.1817,1.6987,0.3299
56641,LLL,10,0.03,1.0569,0.4892,1.0279,9.7651,0.7953
56642,LLLG,11,0.03,1.0552,0.5233,0.9628,9.2909,0.7595
56643,SLG,12,0.03,1.0504,0.5559,0.8947,8.768,0.7221
56644,LL,13,0.03,1.0355,0.5801,0.8236,8.1951,0.683
56645,LLG,0,0.034,1.06,0.6492,0.7419,5.9355,0.6481
56646,OC,1,0.034,1.045,0.9392,0.1875,1.5278,0.3431
56647,LLL,2,0.034,1.01,0.4446,1.023,8.4912,0.8027
56648,LLLG,3,0.034,1.0177,0.5066,0.9242,7.8098,0.7483
56649,SLG,4,0.034,1.0195,0.5612,0.8284,7.1241,0.6956
56650,LL,5,0.034,1.07,0.6628,0.7355,6.4355,0.6445
56651,LLG,6,0.034,1.0615,0.6933,0.6645,5.9142,0.6055
56652,OC,7,0.034,1.09,0.9915,0.1742,1.5765,0.3358
56653,LLL,8,0.034,1.0559,0.5108,0.9862,9.0728,0.7824
56654,LLLG,9,0.034,1.051,0.5399,0.9242,8.6416,0.7483
56655,SLG,10,0.034,1.0569,0.5815,0.8594,8.1639,0.7126
56656,LL,11,0.034,1.0552,0.6171,0.7915,7.6382,0.6753
56657,LLG,12,0.034,1.0504,0.6396,0.7419,7.271,0.6481
56658,OC,13,0.034,1.0355,0.9261,0.1941,1.9313,0.3468
56659,LLL,0,0.038,1.06,0.4944,1.0228,8.1826,0.8126
56660,LLLG,1,0.038,1.045,0.5336,0.9242,7.5322,0.7583
56661,SLG,2,0.038,1.01,0.5513,0.8285,6.8765,0.7057
56662,LL,3,0.038,1.0177,0.61,0.7357,6.2167,0.6546
56663,LLG,4,0.038,1.0195,0.6508,0.6648,5.7176,0.6157
56664,OC,5,0.038,1.07,0.9747,0.1677,1.4671,0.3422
56665,LLL,6,0.038,1.0615,0.5562,0.9132,8.1279,0.7523
56666,LLLG,7,0.038,1.09,0.6156,0.857,7.7557,0.7213
56667,SLG,8,0.038,1.0559,0.6141,0.7978,7.3398,0.6888
56668,LL,9,0.038,1.051,0.6433,0.7357,6.8789,0.6546
56669,LLG,10,0.038,1.0569,0.6741,0.6904,6.5589,0.6297
56670,OC,11,0.038,1.0552,0.9527,0.1808,1.7449,0.3495
56671,LLL,12,0.038,1.0504,0.4848,1.0228,10.0237,0.8126
56672,LLLG,13,0.038,1.0355,0.5057,0.9578,9.5302,0.7768
56673,SLG,0,0.042,1.06,0.5863,0.8552,6.8416,0.6504
56674,LL,1,0.042,1.045,0.6236,0.76,6.194,0.598
56675,LLG,2,0.042,1.01,0.6286,0.6873,5.7048,0.558
56676,OC,3,0.042,1.0177,0.9189,0.1735,1.4659,0.2754
56677,LLL,4,0.042,1.0195,0.496,0.9457,8.133,0.7001
56678,LLLG,5,0.042,1.07,0.5973,0.8534,7.4672,0.6494
56679,SLG,6,0.042,1.0615,0.638,0.764,6.7994,0.6002
56680,LL,7,0.042,1.09,0.6989,0.705,6.38,0.5677
56681,LLG,8,0.042,1.0559,0.6885,0.662,6.0903,0.5441
56682,OC,9,0.042,1.051,0.9522,0.1735,1.6221,0.2754
56683,LLL,10,0.042,1.0569,0.5135,0.9819,9.3281,0.72
56684,LLLG,11,0.042,1.0552,0.5458,0.92,8.878,0.686
56685,SLG,12,0.042,1.0504,0.5767,0.8552,8.381,0.6504
56686,LL,13,0.042,1.0355,0.599,0.7875,7.8357,0.6131
56687,LLG,0,0.046,1.06,0.6661,0.7094,5.6753,0.5802
56688,OC,1,0.046,1.045,0.9428,0.1792,1.4604,0.2886
56689,LLL,2,0.046,1.01,0.4687,0.9776,8.1139,0.7277
56690,LLLG,3,0.046,1.0177,0.5284,0.8829,7.4603,0.6756
56691,SLG,4,0.046,1.0195,0.5808,0.791,6.8029,0.6251
56692,LL,5,0.046,1.07,0.6802,0.7021,6.143,0.5761
56693,LLG,6,0.046,1.0615,0.7091,0.6341,5.6433,0.5387
56694,OC,7,0.046,1.09,0.9949,0.1663,1.5048,0.2815
56695,LLL,8,0.046,1.0559,0.5343,0.9417,8.6637,0.7079
56696,LLLG,9,0.046,1.051,0.5617,0.8829,8.2548,0.6756
56697,SLG,10,0.046,1.0569,0.6016,0.8212,7.8011,0.6416
56698,LL,11,0.046,1.0552,0.6354,0.7566,7.3011,0.6061
56699,LLG,12,0.046,1.0504,0.6565,0.7094,6.9523,0.5802
56700,OC,13,0.046,1.0355,0.9297,0.1857,1.8472,0.2921
56701,LLL,0,0.01,1.06,0.4582,1.0927,8.7415,0.781
56702,LLLG,1,0.01,1.045,0.5012,0.9873,8.0466,0.723
56703,SLG,2,0.01,1.01,0.5224,0.8851,7.3461,0.6668
56704,LL,3,0.01,1.0177,0.5846,0.786,6.6413,0.6123
56705,LLG,4,0.01,1.0195,0.6281,0.7102,6.1081,0.5706
56706,OC,5,0.01,1.07,0.9707,0.1791,1.5673,0.2785
56707,LLL,6,0.01,1.0615,0.5241,0.9756,8.6829,0.7166
56708,LLLG,7,0.01,1.09,0.5857,0.9155,8.2854,0.6835
56709,SLG,8,0.01,1.0559,0.5864,0.8523,7.8411,0.6488
56710,LL,9,0.01,1.051,0.6179,0.786,7.3486,0.6123
56711,LLG,10,0.01,1.0569,0.6504,0.7376,7.0068,0.5857
56712,OC,11,0.01,1.0552,0.9481,0.1932,1.8641,0.2862
56713,LLL,12,0.01,1.0504,0.4486,1.0927,10.7083,0.781
56714,LLLG,13,0.01,1.0355,0.472,1.0232,10.181,0.7428
56715,SLG,0,0.014,1.06,0.5567,0.913,7.3043,0.6922
56716,LL,1,0.014,1.045,0.5976,0.8114,6.6129,0.6363
56717,LLG,2,0.014,1.01,0.6053,0.7338,6.0907,0.5936
56718,OC,3,0.014,1.0177,0.9147,0.1852,1.5651,0.2919
56719,LLL,4,0.014,1.0195,0.4631,1.0097,8.6831,0.7453
56720,LLLG,5,0.014,1.07,0.5678,0.9111,7.9722,0.6911
56721,SLG,6,0.014,1.0615,0.6118,0.8157,7.2593,0.6386
56722,LL,7,0.014,1.09,0.6749,0.7527,6.8115,0.604
56723,LLG,8,0.014,1.0559,0.6661,0.7068,6.5022,0.5787
56724,OC,9,0.014,1.051,0.948,0.1852,1.7318,0.2919
56725,LLL,10,0.014,1.0569,0.4792,1.0483,9.9589,0.7666
56726,LLLG,11,0.014,1.0552,0.5138,0.9822,9.4784,0.7302
56727,SLG,12,0.014,1.0504,0.5471,0.913,8.9478,0.6922
56728,LL,13,0.014,1.0355,0.572,0.8408,8.3657,0.6524
56729,LLG,0,0.018,1.06,0.6422,0.7569,6.0555,0.6163
56730,OC,1,0.018,1.045,0.9384,0.1912,1.5582,0.3052
56731,LLL,2,0.018,1.01,0.4349,1.0431,8.6574,0.7737
56732,LLLG,3,0.018,1.0177,0.4981,0.942,7.96,0.7181
56733,SLG,4,0.018,1.0195,0.5539,0.844,7.2586,0.6642
56734,LL,5,0.018,1.07,0.6566,0.7491,6.5545,0.612
56735,LLG,6,0.018,1.0615,0.688,0.6766,6.0213,0.5721
56736,OC,7,0.018,1.09,0.991,0.1774,1.6056,0.2976
56737,LLL,8,0.018,1.0559,0.5019,1.0048,9.244,0.7526
56738,LLLG,9,0.018,1.051,0.5314,0.942,8.8078,0.7181
56739,SLG,10,0.018,1.0569,0.5736,0.8762,8.3236,0.6819
56740,LL,11,0.018,1.0552,0.6097,0.8073,7.7902,0.644
56741,LLG,12,0.018,1.0504,0.6326,0.7569,7.418,0.6163
56742,OC,13,0.018,1.0355,0.9251,0.1981,1.971,0.3089
56743,LLL,0,0.022,1.06,0.4665,1.0758,8.6066,0.8017
56744,LLLG,1,0.022,1.045,0.5085,0.9723,7.9244,0.7448
56745,SLG,2,0.022,1.01,0.5287,0.8718,7.2363,0.6895
56746,LL,3,0.022,1.0177,0.59,0.7744,6.5437,0.6359
56747,LLG,4,0.022,1.0195,0.6328,0.7,6.02,0.595
56748,OC,5,0.022,1.07,0.9711,0.1766,1.5451,0.3071
56749,LLL,6,0.022,1.0615,0.5306,0.9621,8.5626,0.7391
56750,LLLG,7,0.022,1.09,0.5918,0.9026,8.1682,0.7064
56751,SLG,8,0.022,1.0559,0.5922,0.84,7.728,0.672
56752,LL,9,0.022,1.051,0.6233,0.7744,7.2407,0.6359
56753,LLG,10,0.022,1.0569,0.6555,0.7265,6.9021,0.6096
56754,OC,11,0.022,1.0552,0.9488,0.1902,1.8358,0.3146
56755,LLL,12,0.022,1.0504,0.4569,1.0758,10.5431,0.8017
56756,LLLG,13,0.022,1.0355,0.4798,1.0072,10.0217,0.764
56757,SLG,0,0.026,1.06,0.5634,0.8992,7.1932,0.7145
56758,LL,1,0.026,1.045,0.6033,0.7992,6.5139,0.6596
56759,LLG,2,0.026,1.01,0.6103,0.723,6.0009,0.6177
56760,OC,3,0.026,1.0177,0.9152,0.1825,1.5424,0.3204
56761,LLL,4,0.026,1.0195,0.47,0.9953,8.5596,0.7674
56762,LLLG,5,0.026,1.07,0.5738,0.8984,7.861,0.7141
56763,SLG,6,0.026,1.0615,0.617,0.8045,7.1601,0.6625
56764,LL,7,0.026,1.09,0.6797,0.7422,6.7165,0.6282
56765,LLG,8,0.026,1.0559,0.6707,0.6967,6.4098,0.6032
56766,OC,9,0.026,1.051,0.9485,0.1825,1.7067,0.3204
56767,LLL,10,0.026,1.0569,0.4868,1.0329,9.8122,0.7881
56768,LLLG,11,0.026,1.0552,0.521,0.9675,9.3365,0.7521
56769,SLG,12,0.026,1.0504,0.5538,0.8992,8.8117,0.7145
56770,LL,13,0.026,1.0355,0.5782,0.8278,8.2365,0.6753
56771,LLG,0,0.03,1.06,0.6475,0.7456,5.9647,0.6401
56772,OC,1,0.03,1.045,0.939,0.1884,1.5352,0.3336
56773,LLL,2,0.03,1.01,0.4423,1.0279,8.5316,0.7953
56774,LLLG,3,0.03,1.0177,0.5046,0.9286,7.8463,0.7407
56775,SLG,4,0.03,1.0195,0.5594,0.8322,7.1568,0.6877
56776,LL,5,0.03,1.07,0.6613,0.7388,6.4644,0.6363
56777,LLG,6,0.03,1.0615,0.692,0.6674,5.9402,0.5971
56778,OC,7,0.03,1.09,0.9914,0.175,1.5835,0.3262
56779,LLL,8,0.03,1.0559,0.5086,0.9907,9.1144,0.7749
56780,LLLG,9,0.03,1.051,0.5379,0.9286,8.682,0.7407
56781,SLG,10,0.03,1.0569,0.5796,0.8634,8.2027,0.7049
56782,LL,11,0.03,1.0552,0.6153,0.7953,7.6751,0.6674
56783,LLG,12,0.03,1.0504,0.6379,0.7456,7.3067,0.6401
56784,OC,13,0.03,1.0355,0.9258,0.1951,1.9409,0.3373
56785,LLL,0,0.034,1.06,0.4743,1.0599,8.4793,0.8229
56786,LLLG,1,0.034,1.045,0.5153,0.9582,7.809,0.767
56787,SLG,2,0.034,1.01,0.5346,0.8594,7.1326,0.7126
56788,LL,3,0.034,1.0177,0.595,0.7635,6.4516,0.6599
56789,LLG,4,0.034,1.0195,0.6371,0.6903,5.9368,0.6197
56790,OC,5,0.034,1.07,0.9715,0.1742,1.5242,0.3358
56791,LLL,6,0.034,1.0615,0.5367,0.9493,8.4488,0.7621
56792,LLLG,7,0.034,1.09,0.5976,0.8903,8.0574,0.7297
56793,SLG,8,0.034,1.0559,0.5976,0.8284,7.6212,0.6956
56794,LL,9,0.034,1.051,0.6283,0.7635,7.1387,0.6599
56795,LLG,10,0.034,1.0569,0.6603,0.7161,6.8032,0.6339
56796,OC,11,0.034,1.0552,0.9494,0.1875,1.809,0.3431
56797,LLL,12,0.034,1.0504,0.4647,1.0599,10.3871,0.8229
56798,LLLG,13,0.034,1.0355,0.4872,0.9921,9.8711,0.7856
56799,SLG,0,0.038,1.06,0.5844,0.8592,6.8734,0.7225
56800,LL,1,0.038,1.045,0.6221,0.7635,6.2223,0.6699
56801,LLG,2,0.038,1.01,0.6272,0.6904,5.7304,0.6297
56802,OC,3,0.038,1.0177,0.9188,0.1742,1.4724,0.3458
56803,LLL,4,0.038,1.0195,0.4941,0.9498,8.168,0.7724
56804,LLLG,5,0.038,1.07,0.5956,0.857,7.4986,0.7213
56805,SLG,6,0.038,1.0615,0.6366,0.7671,6.8274,0.6719
56806,LL,7,0.038,1.09,0.6976,0.7079,6.4069,0.6394
56807,LLG,8,0.038,1.0559,0.6872,0.6648,6.1165,0.6157
56808,OC,9,0.038,1.051,0.9521,0.1742,1.6292,0.3458
56809,LLL,10,0.038,1.0569,0.5114,0.9863,9.3699,0.7925
56810,LLLG,11,0.038,1.0552,0.5438,0.9242,8.9185,0.7583
56811,SLG,12,0.038,1.0504,0.5748,0.8592,8.4199,0.7225
56812,LL,13,0.038,1.0355,0.5973,0.7912,7.8728,0.6852
56813,LLG,0,0.042,1.06,0.6647,0.7127,5.7014,0.572
56814,OC,1,0.042,1.045,0.9426,0.18,1.467,0.279
56815,LLL,2,0.042,1.01,0.4666,0.9819,8.1498,0.72
56816,LLLG,3,0.042,1.0177,0.5266,0.8867,7.4926,0.6677
56817,SLG,4,0.042,1.0195,0.5792,0.7944,6.8317,0.6169
56818,LL,5,0.042,1.07,0.6789,0.705,6.1686,0.5677
56819,LLG,6,0.042,1.0615,0.708,0.6367,5.6662,0.5302
56820,OC,7,0.042,1.09,0.9948,0.167,1.5111,0.2718
56821,LLL,8,0.042,1.0559,0.5324,0.9457,8.7005,0.7001
56822,LLLG,9,0.042,1.051,0.5599,0.8867,8.2906,0.6677
56823,SLG,10,0.042,1.0569,0.5999,0.8248,7.8356,0.6336
56824,LL,11,0.042,1.0552,0.6338,0.76,7.334,0.598
56825,LLG,12,0.042,1.0504,0.6551,0.7127,6.9842,0.572
56826,OC,13,0.042,1.0355,0.9296,0.1865,1.8558,0.2826
56827,LLL,0,0.046,1.06,0.4989,1.0135,8.1076,0.7474
56828,LLLG,1,0.046,1.045,0.5376,0.9159,7.4644,0.6937
56829,SLG,2,0.046,1.01,0.5547,0.8212,6.8157,0.6416
56830,LL,3,0.046,1.0177,0.6129,0.7293,6.1628,0.5911
56831,LLG,4,0.046,1.0195,0.6533,0.6592,5.6691,0.5526
56832,OC,5,0.046,1.07,0.9749,0.1663,1.4549,0.2815
56833,LLL,6,0.046,1.0615,0.5596,0.9058,8.0619,0.6882
56834,LLLG,7,0.046,1.09,0.6189,0.8499,7.6913,0.6574
56835,SLG,8,0.046,1.0559,0.6172,0.791,7.2775,0.6251
56836,LL,9,0.046,1.051,0.6462,0.7293,6.8192,0.5911
56837,LLG,10,0.046,1.0569,0.6769,0.6843,6.5009,0.5664
56838,OC,11,0.046,1.0552,0.953,0.1792,1.7292,0.2886
56839,LLL,12,0.046,1.0504,0.4893,1.0135,9.9318,0.7474
56840,LLLG,13,0.046,1.0355,0.51,0.9489,9.4413,0.7119
56841,SLG,0,0.01,1.06,0.5544,0.9179,7.3428,0.6848
56842,LL,1,0.01,1.045,0.5956,0.8156,6.6472,0.6286
56843,LLG,2,0.01,1.01,0.6035,0.7376,6.1218,0.5857
56844,OC,3,0.01,1.0177,0.9145,0.1861,1.5729,0.2824
56845,LLL,4,0.01,1.0195,0.4607,1.0146,8.7259,0.738
56846,LLLG,5,0.01,1.07,0.5657,0.9155,8.0107,0.6835
56847,SLG,6,0.01,1.0615,0.61,0.8195,7.2937,0.6307
56848,LL,7,0.01,1.09,0.6732,0.7563,6.8444,0.596
56849,LLG,8,0.01,1.0559,0.6645,0.7102,6.5342,0.5706
56850,OC,9,0.01,1.051,0.9478,0.1861,1.7405,0.2824
56851,LLL,10,0.01,1.0569,0.4766,1.0537,10.0098,0.7595
56852,LLLG,11,0.01,1.0552,0.5114,0.9873,9.5276,0.723
56853,SLG,12,0.01,1.0504,0.5448,0.9179,8.995,0.6848
56854,LL,13,0.01,1.0355,0.5698,0.8453,8.4104,0.6449
56855,LLG,0,0.014,1.06,0.6404,0.7609,6.087,0.6085
56856,OC,1,0.014,1.045,0.9382,0.1922,1.5662,0.2957
56857,LLL,2,0.014,1.01,0.4323,1.0483,8.701,0.7666
56858,LLLG,3,0.014,1.0177,0.4959,0.9467,7.9993,0.7107
56859,SLG,4,0.014,1.0195,0.5519,0.8481,7.2938,0.6565
56860,LL,5,0.014,1.07,0.6549,0.7527,6.5857,0.604
56861,LLG,6,0.014,1.0615,0.6866,0.6797,6.0494,0.5638
56862,OC,7,0.014,1.09,0.9908,0.1783,1.6133,0.288
56863,LLL,8,0.014,1.0559,0.4995,1.0097,9.2889,0.7453
56864,LLLG,9,0.014,1.051,0.5292,0.9467,8.8513,0.7107
56865,SLG,10,0.014,1.0569,0.5715,0.8806,8.3655,0.6743
56866,LL,11,0.014,1.0552,0.6078,0.8114,7.83,0.6363
56867,LLG,12,0.014,1.0504,0.6308,0.7609,7.4565,0.6085
56868,OC,13,0.014,1.0355,0.9249,0.1991,1.9813,0.2995
56869,LLL,0,0.018,1.06,0.4638,1.0813,8.6507,0.7947
56870,LLLG,1,0.018,1.045,0.5061,0.9772,7.9644,0.7375
56871,SLG,2,0.018,1.01,0.5267,0.8762,7.2722,0.6819
56872,LL,3,0.018,1.0177,0.5882,0.7782,6.5756,0.628
56873,LLG,4,0.018,1.0195,0.6312,0.7033,6.0488,0.5868
56874,OC,5,0.018,1.07,0.971,0.1774,1.5524,0.2976
56875,LLL,6,0.018,1.0615,0.5285,0.9665,8.6019,0.7316
56876,LLLG,7,0.018,1.09,0.5898,0.9068,8.2065,0.6987
56877,SLG,8,0.018,1.0559,0.5903,0.844,7.765,0.6642
56878,LL,9,0.018,1.051,0.6215,0.7782,7.276,0.628
56879,LLG,10,0.018,1.0569,0.6539,0.7301,6.9364,0.6016
56880,OC,11,0.018,1.0552,0.9486,0.1912,1.845,0.3052
56881,LLL,12,0.018,1.0504,0.4542,1.0813,10.5971,0.7947
56882,LLLG,13,0.018,1.0355,0.4772,1.0124,10.0738,0.7568
56883,SLG,0,0.022,1.06,0.5612,0.9037,7.2296,0.707
56884,LL,1,0.022,1.045,0.6015,0.8032,6.5463,0.6518
56885,LLG,2,0.022,1.01,0.6086,0.7265,6.0303,0.6096
56886,OC,3,0.022,1.0177,0.915,0.1834,1.5498,0.3109
56887,LLL,4,0.022,1.0195,0.4678,1.0,8.6,0.76
56888,LLLG,5,0.022,1.07,0.5718,0.9026,7.8974,0.7064
56889,SLG,6,0.022,1.0615,0.6153,0.8082,7.1925,0.6545
56890,LL,7,0.022,1.09,0.6782,0.7456,6.7476,0.6201
56891,LLG,8,0.022,1.0559,0.6692,0.7,6.44,0.595
56892,OC,9,0.022,1.051,0.9483,0.1834,1.7149,0.3109
56893,LLL,10,0.022,1.0569,0.4843,1.0379,9.8602,0.7809
56894,LLLG,11,0.022,1.0552,0.5187,0.9723,9.3829,0.7448
56895,SLG,12,0.022,1.0504,0.5516,0.9037,8.8562,0.707
56896,LL,13,0.022,1.0355,0.5761,0.832,8.2788,0.6676
56897,LLG,0,0.026,1.06,0.6458,0.7493,5.9944,0.6321
56898,OC,1,0.026,1.045,0.9388,0.1893,1.5428,0.3241
56899,LLL,2,0.026,1.01,0.4398,1.0329,8.5728,0.7881
56900,LLLG,3,0.026,1.0177,0.5025,0.933,7.8835,0.7331
56901,SLG,4,0.026,1.0195,0.5576,0.8361,7.1901,0.6798
56902,LL,5,0.026,1.07,0.6597,0.7422,6.4939,0.6282
56903,LLG,6,0.026,1.0615,0.6907,0.6704,5.9668,0.5887
56904,OC,7,0.026,1.09,0.9912,0.1758,1.5908,0.3167
56905,LLL,8,0.026,1.0559,0.5064,0.9953,9.1568,0.7674
56906,LLLG,9,0.026,1.051,0.5358,0.933,8.7232,0.7331
56907,SLG,10,0.026,1.0569,0.5776,0.8676,8.2423,0.6972
56908,LL,11,0.026,1.0552,0.6135,0.7992,7.7128,0.6596
56909,LLG,12,0.026,1.0504,0.6362,0.7493,7.3431,0.6321
56910,OC,13,0.026,1.0355,0.9256,0.1961,1.9508,0.3278
56911,LLL,0,0.03,1.06,0.4718,1.0651,8.5209,0.8158
56912,LLLG,1,0.03,1.045,0.5131,0.9628,7.8467,0.7595
56913,SLG,2,0.03,1.01,0.5327,0.8634,7.1666,0.7049
56914,LL,3,0.03,1.0177,0.5934,0.7671,6.4817,0.6519
56915,LLG,4,0.03,1.0195,0.6357,0.6935,5.964,0.6114
56916,OC,5,0.03,1.07,0.9714,0.175,1.531,0.3262
56917,LLL,6,0.03,1.0615,0.5347,0.9535,8.486,0.7544
56918,LLLG,7,0.03,1.09,0.5957,0.8943,8.0936,0.7219
56919,SLG,8,0.03,1.0559,0.5958,0.8322,7.6561,0.6877
56920,LL,9,0.03,1.051,0.6267,0.7671,7.1721,0.6519
56921,LLG,10,0.03,1.0569,0.6588,0.7195,6.8356,0.6257
56922,OC,11,0.03,1.0552,0.9492,0.1884,1.8178,0.3336
56923,LLL,12,0.03,1.0504,0.4622,1.0651,10.4381,0.8158
56924,LLLG,13,0.03,1.0355,0.4848,0.997,9.9204,0.7784
56925,SLG,0,0.034,1.06,0.5676,0.8903,7.1226,0.7297
56926,LL,1,0.034,1.045,0.6069,0.7915,6.4509,0.6753
56927,LLG,2,0.034,1.01,0.6134,0.7161,5.9439,0.6339
56928,OC,3,0.034,1.0177,0.9155,0.1808,1.528,0.3395
56929,LLL,4,0.034,1.0195,0.4744,0.9862,8.4811,0.7824
56930,LLLG,5,0.034,1.07,0.5776,0.8903,7.7903,0.7297
56931,SLG,6,0.034,1.0615,0.6202,0.7974,7.097,0.6786
56932,LL,7,0.034,1.09,0.6828,0.7355,6.6561,0.6445
56933,LLG,8,0.034,1.0559,0.6735,0.6903,6.351,0.6197
56934,OC,9,0.034,1.051,0.9488,0.1808,1.6908,0.3395
56935,LLL,10,0.034,1.0569,0.4915,1.023,9.7189,0.8027
56936,LLLG,11,0.034,1.0552,0.5255,0.9582,9.2462,0.767
56937,SLG,12,0.034,1.0504,0.558,0.8903,8.7252,0.7297
56938,LL,13,0.034,1.0355,0.5821,0.8195,8.1544,0.6907
56939,LLG,0,0.038,1.06,0.6632,0.716,5.7279,0.6438
56940,OC,1,0.038,1.045,0.9425,0.1808,1.4737,0.3495
56941,LLL,2,0.038,1.01,0.4645,0.9863,8.1863,0.7925
56942,LLLG,3,0.038,1.0177,0.5248,0.8906,7.5255,0.7398
56943,SLG,4,0.038,1.0195,0.5777,0.7978,6.8612,0.6888
56944,LL,5,0.038,1.07,0.6776,0.7079,6.1945,0.6394
56945,LLG,6,0.038,1.0615,0.7069,0.6393,5.6895,0.6016
56946,OC,7,0.038,1.09,0.9947,0.1677,1.5174,0.3422
56947,LLL,8,0.038,1.0559,0.5305,0.9498,8.7379,0.7724
56948,LLLG,9,0.038,1.051,0.5581,0.8906,8.3271,0.7398
56949,SLG,10,0.038,1.0569,0.5982,0.8285,7.8707,0.7057
56950,LL,11,0.038,1.0552,0.6322,0.7635,7.3675,0.6699
56951,LLG,12,0.038,1.0504,0.6536,0.716,7.0166,0.6438
56952,OC,13,0.038,1.0355,0.9294,0.1874,1.8646,0.3531
56953,LLL,0,0.042,1.06,0.4967,1.0181,8.1448,0.74
56954,LLLG,1,0.042,1.045,0.5356,0.92,7.498,0.686
56955,SLG,2,0.042,1.01,0.553,0.8248,6.8458,0.6336
56956,LL,3,0.042,1.0177,0.6114,0.7325,6.1895,0.5829
56957,LLG,4,0.042,1.0195,0.6521,0.662,5.6931,0.5441
56958,OC,5,0.042,1.07,0.9748,0.167,1.461,0.2718
56959,LLL,6,0.042,1.0615,0.5579,0.9095,8.0946,0.6802
56960,LLLG,7,0.042,1.09,0.6173,0.8534,7.7232,0.6494
56961,SLG,8,0.042,1.0559,0.6157,0.7944,7.3084,0.6169
56962,LL,9,0.042,1.051,0.6448,0.7325,6.8488,0.5829
56963,LLG,10,0.042,1.0569,0.6755,0.6873,6.5296,0.558
56964,OC,11,0.042,1.0552,0.9528,0.18,1.737,0.279
56965,LLL,12,0.042,1.0504,0.4871,1.0181,9.9774,0.74
56966,LLLG,13,0.042,1.0355,0.5079,0.9533,9.4854,0.7043
56967,SLG,0,0.046,1.06,0.5881,0.8513,6.8104,0.6582
56968,LL,1,0.046,1.045,0.6252,0.7566,6.1662,0.6061
56969,LLG,2,0.046,1.01,0.63,0.6843,5.6797,0.5664
56970,OC,3,0.046,1.0177,0.919,0.1727,1.4596,0.285
56971,LLL,4,0.046,1.0195,0.4979,0.9417,8.0987,0.7079
56972,LLLG,5,0.046,1.07,0.5989,0.8499,7.4363,0.6574
56973,SLG,6,0.046,1.0615,0.6393,0.7609,6.772,0.6085
56974,LL,7,0.046,1.09,0.7002,0.7021,6.3537,0.5761
56975,LLG,8,0.046,1.0559,0.6897,0.6592,6.0646,0.5526
56976,OC,9,0.046,1.051,0.9523,0.1727,1.6151,0.285
56977,LLL,10,0.046,1.0569,0.5156,0.9776,9.287,0.7277
56978,LLLG,11,0.046,1.0552,0.5478,0.9159,8.8382,0.6937
56979,SLG,12,0.046,1.0504,0.5785,0.8513,8.3427,0.6582
56980,LL,13,0.046,1.0355,0.6007,0.7839,7.7994,0.6211
56981,LLG,0,0.01,1.06,0.6385,0.7649,6.119,0.6007
56982,OC,1,0.01,1.045,0.938,0.1932,1.5743,0.2862
56983,LLL,2,0.01,1.01,0.4297,1.0537,8.7454,0.7595
56984,LLLG,3,0.01,1.0177,0.4936,0.9514,8.0395,0.7033
56985,SLG,4,0.01,1.0195,0.55,0.8523,7.3297,0.6488
56986,LL,5,0.01,1.07,0.6532,0.7563,6.6176,0.596
56987,LLG,6,0.01,1.0615,0.6851,0.6829,6.078,0.5556
56988,OC,7,0.01,1.09,0.9907,0.1791,1.6211,0.2785
56989,LLL,8,0.01,1.0559,0.4971,1.0146,9.3346,0.738
56990,LLLG,9,0.01,1.051,0.5269,0.9514,8.8957,0.7033
