row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,Ia_ka,Ib_ka,Ic_ka,I1_ka,I2_ka,I0_ka,Va_pu,Vb_pu,Vc_pu,loading_pu
7559,OC,8,0.0,0.8172,0.8018,0.0129,3.5682,3.5682,3.5369,3.3803,3.4919,0.1079,0.1323,0.8572,0.8018,0.8292,1.9098
7560,OC,8,0.0,0.9638,0.9408,0.009,2.4924,2.2138,2.4924,2.0999,2.2616,0.1485,0.1932,0.9925,0.9605,0.9408,1.0855
7561,OC,9,0.0,0.8238,0.8198,0.0221,6.1258,5.139,6.1258,4.3795,5.2019,0.6772,0.4318,0.8198,0.845,0.8256,2.575
7562,OC,9,0.0,0.8864,0.8567,0.0197,5.4642,4.8305,5.4642,4.6365,4.9512,0.5368,0.3053,0.8786,0.8567,0.8612,2.5432
7563,OC,9,0.0,0.8031,0.7692,0.0209,5.8023,5.7496,5.8023,5.3638,5.623,0.2015,0.4165,0.7692,0.8041,0.7766,2.8403
7564,OC,9,0.0,0.8452,0.8639,0.0236,6.5634,5.8492,5.8963,6.5634,6.0939,0.3827,0.2661,0.8639,0.8714,0.8747,2.8862
7565,OC,9,0.0,0.9278,0.9143,0.0181,5.0107,5.0107,4.3268,4.3614,4.565,0.2799,0.1818,0.9339,0.9275,0.9143,2.2798
7566,OC,9,0.0,0.8065,0.8166,0.0232,6.4303,5.7648,6.4303,6.2388,6.1341,0.4454,0.0964,0.8175,0.8166,0.8241,2.9458
7567,OC,9,0.0,0.9324,0.899,0.0127,3.5171,3.0011,3.5171,3.4956,3.3345,0.1323,0.2492,0.899,0.9366,0.9299,1.722
7568,OC,9,0.0,0.8248,0.813,0.0208,5.7823,5.3877,5.4367,5.7823,5.5315,0.1464,0.2346,0.813,0.8397,0.8393,2.6623
7569,OC,9,0.0,0.8445,0.839,0.0099,2.7554,2.0104,2.5127,2.7554,2.417,0.1268,0.3529,0.842,0.8457,0.839,1.2044
7570,OC,9,0.0,0.9151,0.8886,0.0123,3.4272,3.4272,3.2541,2.6401,3.1031,0.2341,0.2908,0.9171,0.9091,0.8886,1.5721
7571,OC,9,0.0,0.9174,0.8923,0.0125,3.4658,3.2113,2.7562,3.4658,3.1364,0.273,0.2498,0.8923,0.9248,0.9105,1.6468
7572,OC,9,0.0,0.8344,0.818,0.0193,5.3638,5.0144,5.1738,5.3638,5.173,0.2005,0.3067,0.8183,0.818,0.8554,2.6764
7573,OC,9,0.0,0.847,0.8385,0.013,3.6007,2.9656,3.6007,3.4752,3.3286,0.4335,0.1052,0.8549,0.8385,0.8483,1.5617
7574,OC,9,0.0,0.8628,0.8386,0.0214,5.9351,5.9351,5.8157,5.4642,5.7337,0.0243,0.3037,0.8736,0.8386,0.866,2.8512
7575,OC,9,0.0,0.8141,0.8111,0.0169,4.6891,3.8898,4.6891,4.5046,4.3609,0.258,0.2297,0.8151,0.8268,0.8111,2.3283
7576,OC,9,0.0,0.9574,0.9385,0.0095,2.6231,2.6231,2.3732,2.2462,2.4114,0.031,0.192,0.9866,0.954,0.9385,1.2579
7577,OC,9,0.0,0.8391,0.8388,0.0215,5.9593,4.7799,5.9593,5.1986,5.3068,0.448,0.3149,0.8388,0.8596,0.848,2.7346
7578,OC,9,0.0,0.8096,0.7925,0.0108,2.9941,2.4502,2.9941,2.2244,2.5523,0.1326,0.3271,0.8077,0.7925,0.8256,1.4004
7579,OC,9,0.0,0.9017,0.889,0.0138,3.8187,3.718,3.8187,3.2395,3.5919,0.1531,0.2046,0.9051,0.889,0.8932,1.678
7580,OC,9,0.0,0.9422,0.934,0.023,6.3956,5.9725,6.3956,5.4913,5.9215,0.695,0.17,0.9511,0.9412,0.934,2.8386
7581,OC,9,0.0,0.8731,0.8348,0.0192,5.3352,5.3352,4.9345,5.1594,5.1355,0.0918,0.3094,0.8469,0.8348,0.8697,2.5257
7582,OC,9,0.0,0.8927,0.9084,0.0128,3.5569,2.9871,3.5569,3.1007,3.2136,0.238,0.1127,0.9161,0.9088,0.9084,1.5266
7583,OC,9,0.0,0.928,0.9229,0.0237,6.576,6.0244,5.8916,6.576,6.1618,0.2661,0.2094,0.9406,0.9229,0.9348,2.9997
7584,OC,9,0.0,0.8839,0.8831,0.0188,5.2292,5.2292,4.5335,4.9725,4.9099,0.1255,0.2911,0.8831,0.9114,0.8874,2.3057
7585,OC,9,0.0,0.8546,0.8592,0.0244,6.7787,5.9327,6.7787,6.4681,6.3858,0.0371,0.4636,0.8714,0.8592,0.8689,3.185
7586,OC,9,0.0,0.9,0.8796,0.0112,3.1153,2.8765,2.9516,3.1153,2.9792,0.0611,0.1332,0.8831,0.9081,0.8796,1.5221
7587,OC,9,0.0,0.9522,0.9399,0.0175,4.8713,4.8713,0.2803,4.0787,2.93,1.4383,1.6816,0.9484,0.9767,0.9399,2.1855
7588,OC,9,0.0,0.8999,0.9037,0.016,4.4347,4.4167,3.8096,4.4347,4.2197,0.1545,0.2561,0.9037,0.9245,0.9118,2.2358
7589,OC,9,0.0,0.936,0.9029,0.0224,6.206,6.206,4.9502,5.2991,5.4765,0.384,0.4762,0.9388,0.9029,0.9355,2.8189
7590,OC,9,0.0,0.853,0.8525,0.0169,4.6911,4.6911,4.0542,3.6577,4.1259,0.2548,0.4312,0.869,0.8525,0.8555,1.8916
7591,OC,9,0.0,0.8139,0.7862,0.0102,2.8356,2.014,2.8356,2.4215,2.3645,0.2421,0.5808,0.7862,0.8118,0.8293,1.1478
7592,OC,9,0.0,0.9584,0.9346,0.0111,3.0898,3.0898,2.9266,2.8856,2.9612,0.105,0.182,0.9379,0.9346,0.993,1.5716
7593,OC,9,0.0,0.8157,0.8007,0.0106,2.9503,2.6321,2.9503,2.4228,2.6524,0.2975,0.2088,0.8087,0.8394,0.8007,1.3806
7594,OC,9,0.0,0.8417,0.8242,0.0252,6.995,6.0107,6.995,6.0914,6.3588,0.188,0.502,0.8628,0.8681,0.8242,3.1145
7595,OC,9,0.0,0.9139,0.8869,0.0219,6.0832,5.9809,6.0832,6.0779,6.0255,0.3936,0.3333,0.9326,0.9151,0.8869,2.8308
7596,OC,9,0.0,0.9253,0.9189,0.0195,5.4002,4.729,5.4002,4.862,4.9946,0.31,0.112,0.9394,0.9747,0.9189,2.5858
7597,OC,9,0.0,0.8463,0.8451,0.0257,7.1355,7.1355,6.4763,6.2937,6.6285,0.4635,0.0653,0.8513,0.8627,0.8451,3.0698
7598,OC,9,0.0,0.8747,0.8744,0.0122,3.3904,3.3709,3.2762,3.3904,3.3298,0.2054,0.259,0.8776,0.8763,0.8744,1.6524
7599,OC,9,0.0,0.8862,0.8704,0.0111,3.082,3.082,3.0482,2.714,2.947,0.1744,0.0596,0.8832,0.8704,0.8909,1.4714
7600,OC,9,0.0,0.9234,0.887,0.0244,6.7604,6.7604,6.1732,6.1798,6.3329,0.4962,0.5618,0.9227,0.8977,0.887,2.9838
7601,OC,9,0.0,0.8137,0.8071,0.0187,5.198,5.198,4.4137,4.8235,4.8098,0.3171,0.145,0.8071,0.8088,0.8433,2.3803
7602,OC,9,0.0,0.9234,0.9048,0.0185,5.1386,3.9679,5.1386,4.8273,4.6347,0.4212,0.3997,0.9053,0.9473,0.9048,2.3011
7603,OC,9,0.0,0.9534,0.9213,0.0209,5.8038,4.9352,5.0173,5.8038,5.2491,0.2497,0.3494,0.9544,0.9213,0.9922,2.6852
7604,OC,9,0.0,0.8256,0.8269,0.0155,4.3066,4.0091,4.3066,3.9628,4.0778,0.3006,0.2362,0.8315,0.831,0.8269,1.9448
7605,OC,9,0.0,0.9136,0.934,0.0128,3.5493,3.2157,3.2517,3.5493,3.3384,0.1427,0.0725,0.9369,0.9378,0.934,1.64
7606,OC,9,0.0,0.9046,0.8923,0.0224,6.2187,5.5475,5.6747,6.2187,5.8004,0.0879,0.4809,0.8923,0.9092,0.9332,2.9316
7607,OC,9,0.0,0.9356,0.9194,0.0191,5.3093,5.108,5.3093,5.0247,5.1459,0.1114,0.1275,0.9194,0.9644,0.9242,2.6598
7608,OC,9,0.0,0.886,0.8767,0.0244,6.7789,6.392,5.4694,6.7789,6.209,0.3552,0.4804,0.9025,0.8767,0.8892,3.1379
7609,OC,9,0.0,0.8668,0.8432,0.0209,5.8089,5.2079,5.8089,5.4528,5.4833,0.1622,0.3258,0.8786,0.8432,0.8601,2.829
7610,OC,9,0.0,0.8541,0.8377,0.0205,5.7038,4.7674,5.7038,4.7985,5.0798,0.2762,0.464,0.8377,0.8469,0.8783,2.5058
7611,OC,9,0.0,0.8526,0.8323,0.0128,3.5595,3.5595,3.5265,3.401,3.494,0.1242,0.0303,0.8536,0.8323,0.8466,1.6914
7612,OC,9,0.0,0.8778,0.8457,0.0179,4.9803,4.0216,4.3077,4.9803,4.4223,0.534,0.0506,0.8783,0.8721,0.8457,2.2642
7613,OC,9,0.0,0.858,0.8415,0.0235,6.531,6.0861,6.531,6.1484,6.2548,0.0993,0.183,0.8755,0.8415,0.8426,3.1251
7614,OC,9,0.0,0.9623,0.9786,0.0115,3.1969,3.0403,2.7691,3.1969,3.0012,0.0734,0.1762,0.9938,0.9819,0.9786,1.453
7615,OC,9,0.0,0.8251,0.8183,0.013,3.5994,3.3382,3.5025,3.5994,3.4759,0.1922,0.0564,0.8319,0.8183,0.8581,1.8949
7616,OC,9,0.0,0.9603,0.9606,0.0121,3.3596,2.6021,3.0529,3.3596,2.9891,0.2269,0.3741,0.9606,0.9612,0.9729,1.509
7617,OC,9,0.0,0.8958,0.8694,0.012,3.3201,3.3201,3.2295,3.2526,3.2666,0.0514,0.0645,0.8992,0.8694,0.8804,1.5872
7618,OC,9,0.0,0.9262,0.8974,0.0202,5.6109,4.5263,4.6974,5.6109,4.9444,0.3818,0.292,0.9388,0.9533,0.8974,2.1844
7619,OC,9,0.0,0.9189,0.9231,0.0141,3.9089,3.9089,3.4236,3.5017,3.6047,0.279,0.1268,0.9231,0.9324,0.9477,1.6626
7620,OC,9,0.0,0.9568,0.9322,0.015,4.1534,3.5589,4.1534,4.1393,3.9463,0.2609,0.2042,0.9492,0.9341,0.9322,1.9148
7621,OC,9,0.0,0.8757,0.8595,0.0154,4.2655,4.2655,4.1525,0.1967,2.854,1.0838,1.5828,0.911,0.9072,0.8595,2.0972
7622,OC,9,0.0,0.8074,0.7738,0.0131,3.6243,3.4945,3.3602,3.6243,3.4882,0.1851,0.1053,0.7738,0.7965,0.8214,1.7007
7623,OC,9,0.0,0.8054,0.813,0.0099,2.7349,2.7074,2.5539,2.7349,2.6651,0.0724,0.0521,0.813,0.8291,0.8341,1.4195
7624,OC,9,0.0,0.9363,0.9309,0.0223,6.1967,5.5783,6.1967,5.5679,5.7676,0.0901,0.4821,0.9541,0.9309,0.9666,2.9798
7625,OC,9,0.0,0.9328,0.9411,0.0099,2.7532,1.9674,2.7532,2.7079,2.4739,0.3022,0.2233,0.9502,0.9411,0.9684,1.2267
7626,OC,9,0.0,0.8022,0.8083,0.0091,2.5192,2.3264,2.1508,2.5192,2.3235,0.0371,0.2486,0.8155,0.815,0.8083,1.1085
7627,OC,9,0.0,0.8917,0.8826,0.0104,2.8974,2.8974,2.3503,2.7974,2.6699,0.0324,0.3446,0.8833,0.8826,0.914,1.3222
7628,OC,9,0.0,0.9165,0.8942,0.0182,5.0638,4.3959,5.0638,4.4738,4.6364,0.3847,0.1266,0.9321,0.8942,0.8954,2.4264
7629,OC,9,0.0,0.9482,0.9398,0.0172,4.7822,3.5966,4.1262,4.7822,4.1671,0.3396,0.3611,0.9411,0.9398,0.952,2.2039
7630,OC,9,0.0,0.94,0.9121,0.0121,3.3654,3.3654,3.2938,3.0326,3.211,0.3258,0.2018,0.9121,0.9939,0.9311,1.7253
7631,OC,9,0.0,0.8867,0.8803,0.0254,7.0562,6.0242,0.5028,7.0562,4.5211,2.1973,1.8734,0.8939,0.8896,0.8803,3.0284
7632,OC,9,0.0,0.9632,0.9719,0.0234,6.4822,5.2924,5.9333,6.4822,5.8901,0.0721,0.6149,0.984,0.9719,0.976,2.8735
7633,OC,9,0.0,0.8037,0.8011,0.0095,2.6263,2.4863,2.6263,2.088,2.3944,0.1262,0.2526,0.8011,0.8056,0.8144,1.2356
7634,OC,9,0.0,0.9108,0.8747,0.016,4.4487,4.4487,3.7527,3.4081,3.8638,0.3307,0.3532,0.9084,0.8747,0.899,2.0307
7635,OC,9,0.0,0.8669,0.8542,0.0202,5.604,5.604,4.7043,5.4562,5.2494,0.1048,0.4489,0.8987,0.8633,0.8542,2.6631
7636,OC,9,0.0,0.9256,0.9298,0.0096,2.6626,2.3642,2.6626,2.4137,2.4654,0.0892,0.2864,0.9298,0.9325,0.9394,1.2908
7637,OC,9,0.0,0.9088,0.9069,0.0224,6.2224,5.6311,6.1277,6.2224,5.9919,0.1558,0.2556,0.9098,0.9279,0.9069,3.003
7638,OC,9,0.0,0.9187,0.8879,0.0094,2.5954,2.1206,2.3683,2.5954,2.3593,0.0678,0.2081,0.9474,0.9123,0.8879,1.123
7639,OC,9,0.0,0.8311,0.8377,0.0147,4.0932,3.4704,3.302,4.0932,3.6187,0.2945,0.2279,0.8456,0.8449,0.8377,1.9015
7640,OC,9,0.0,0.8111,0.8143,0.0135,3.7431,3.3896,3.5302,3.7431,3.5447,0.1005,0.2809,0.8171,0.8305,0.8143,1.8423
7641,OC,9,0.0,0.9403,0.922,0.023,6.3889,5.3526,6.3889,5.0352,5.5721,0.541,0.5155,0.922,0.9516,0.948,2.5406
7642,OC,9,0.0,0.9499,0.9117,0.0201,5.5699,4.6521,5.5699,4.7795,4.9959,0.3354,0.314,0.9117,0.9647,0.9625,2.6061
7643,OC,9,0.0,0.8065,0.8005,0.0147,4.0672,4.0672,3.6246,2.9686,3.55,0.4199,0.2272,0.8022,0.8005,0.8243,1.6003
7644,OC,9,0.0,0.8183,0.7953,0.0111,3.0766,3.0766,2.4487,3.0276,2.85,0.2408,0.1689,0.8169,0.7953,0.8208,1.4586
7645,OC,9,0.0,0.8082,0.7714,0.0094,2.6119,2.6119,2.1751,2.4207,2.397,0.1635,0.1793,0.785,0.79,0.7714,1.2087
7646,OC,9,0.0,0.9055,0.8865,0.0175,4.8523,4.8523,3.8027,4.5216,4.3871,0.4306,0.2281,0.9064,0.9325,0.8865,2.1602
7647,OC,9,0.0,0.9398,0.9365,0.0183,5.0824,4.3829,4.8474,5.0824,4.7564,0.4058,0.2405,0.9396,0.9529,0.9365,2.4929
7648,OC,9,0.0,0.8163,0.785,0.0215,5.9788,5.9788,5.6118,5.7237,5.7706,0.1514,0.102,0.785,0.8265,0.8365,2.9829
7649,OC,9,0.0,0.8655,0.8327,0.0082,2.2854,2.0966,2.2854,1.9161,2.0922,0.107,0.2031,0.8931,0.8327,0.8613,1.0891
7650,OC,9,0.0,0.8416,0.8202,0.0242,6.7224,5.896,6.4411,6.7224,6.3509,0.3188,0.2107,0.8202,0.8626,0.85,2.9096
7651,OC,9,0.0,0.9558,0.9596,0.0217,6.0346,5.7135,6.0346,5.7633,5.8131,0.3852,0.3895,0.9674,0.9596,0.9814,3.0748
7652,OC,9,0.0,0.9405,0.9121,0.0102,2.8265,2.8265,2.4113,2.7566,2.6637,0.1274,0.1499,0.9121,0.939,0.9359,1.4228
7653,OC,9,0.0,0.8006,0.7812,0.0253,7.0119,5.6145,4.9944,7.0119,5.8703,0.7203,0.4817,0.8127,0.8002,0.7812,2.7345
7654,OC,9,0.0,0.8216,0.7937,0.013,3.6043,3.0215,3.1236,3.6043,3.2478,0.1818,0.2113,0.8206,0.7937,0.8148,1.6041
7655,OC,9,0.0,0.8795,0.8635,0.0125,3.4678,3.063,3.4678,3.1874,3.2372,0.1726,0.1133,0.8692,0.9168,0.8635,1.6969
7656,OC,9,0.0,0.9556,0.922,0.024,6.6755,6.6026,6.6755,6.2536,6.5066,0.1373,0.2583,0.9648,0.9629,0.922,3.069
7657,OC,9,0.0,0.8364,0.8174,0.0216,5.9824,5.9824,5.9156,5.7022,5.8659,0.1457,0.0549,0.8174,0.8281,0.8206,2.9935
7658,OC,9,0.0,0.8168,0.8066,0.0165,4.5762,4.4522,4.1631,4.5762,4.3958,0.0652,0.1945,0.8207,0.8066,0.8188,2.1533
7659,OC,9,0.0,0.8577,0.8449,0.0194,5.3712,5.2176,5.3712,5.3705,5.2815,0.4575,0.4493,0.8684,0.8694,0.8449,2.6887
7660,OC,9,0.0,0.8331,0.8315,0.0134,3.7084,3.3573,3.7084,3.4398,3.4923,0.2755,0.1142,0.8547,0.8545,0.8315,1.6652
7661,OC,9,0.0,0.9271,0.9084,0.0232,6.4372,5.5555,6.4372,5.0921,5.6937,0.47,0.3226,0.9259,0.9084,0.9245,2.964
7662,OC,9,0.0,0.9198,0.91,0.0163,4.5286,4.5286,4.3869,4.2847,4.3979,0.1664,0.0364,0.9686,0.91,0.9413,2.272
7663,OC,9,0.0,0.9042,0.898,0.0211,5.8433,5.5055,5.4966,5.8433,5.6149,0.1103,0.1286,0.898,0.9092,0.9248,2.7135
7664,OC,9,0.0,0.8006,0.7739,0.0201,5.5902,5.5902,5.3932,5.5067,5.4866,0.2443,0.2396,0.7739,0.8324,0.7875,2.7699
7665,OC,9,0.0,0.8412,0.8208,0.017,4.7237,4.5737,4.7237,4.3572,4.5512,0.1186,0.1082,0.8208,0.8297,0.8401,2.2865
7666,OC,9,0.0,0.9625,0.9376,0.025,6.9275,6.0359,6.9275,6.2751,6.4048,0.1816,0.46,0.9541,0.9777,0.9376,3.1762
7667,OC,9,0.0,0.9644,0.9636,0.0226,6.2661,5.0715,5.5137,6.2661,5.6098,0.2962,0.4878,0.9636,0.9644,0.9778,2.7974
7668,OC,9,0.0,0.8756,0.8789,0.0146,4.055,4.055,3.7144,3.9396,3.8965,0.1494,0.2208,0.8866,0.8864,0.8789,1.8868
7669,OC,9,0.0,0.8669,0.8795,0.0103,2.8658,2.0722,2.3476,2.8658,2.4259,0.1906,0.2909,0.8795,0.8945,0.884,1.2345
7670,OC,9,0.0,0.8477,0.8434,0.0139,3.8476,3.4235,3.8476,3.7937,3.6807,0.0415,0.2996,0.8434,0.846,0.8689,1.8135
7671,OC,9,0.0,0.8915,0.8766,0.0202,5.6147,4.5544,4.6673,5.6147,4.944,0.3856,0.3031,0.9213,0.9056,0.8766,2.5021
7672,OC,9,0.0,0.9399,0.9322,0.0129,3.5735,3.3527,3.0748,3.5735,3.3284,0.017,0.2766,0.9322,0.9412,0.9337,1.6357
7673,OC,9,0.0,0.9417,0.9353,0.0162,4.487,4.0934,4.0776,4.487,4.2165,0.0337,0.2426,0.9762,0.9353,0.9691,2.0688
7674,OC,9,0.0,0.8534,0.8392,0.0218,6.0422,5.6921,6.0422,5.0546,5.5947,0.2311,0.3635,0.8392,0.8418,0.8688,2.8
7675,OC,9,0.0,0.8895,0.8781,0.0252,6.9865,5.8199,6.7306,6.9865,6.5007,0.6296,0.0709,0.8781,0.8874,0.8945,3.1904
7676,OC,9,0.0,0.9416,0.9152,0.0116,3.2238,2.9038,3.0441,3.2238,3.0532,0.1643,0.1216,0.9272,0.9354,0.9152,1.6073
7677,OC,9,0.0,0.8999,0.8786,0.0104,2.8861,2.455,2.8861,2.6998,2.6784,0.162,0.1226,0.9224,0.8974,0.8786,1.2946
7678,OC,9,0.0,0.8796,0.8822,0.01,2.7653,1.8049,2.7653,2.4033,2.3238,0.2495,0.3128,0.887,0.8933,0.8822,1.3186
7679,OC,9,0.0,0.9068,0.9066,0.0191,5.3127,5.3127,4.7458,4.9531,4.9982,0.0972,0.3199,0.9066,0.92,0.9209,2.552
7680,OC,9,0.0,0.9093,0.8975,0.0091,2.5204,2.2383,2.5204,2.3638,2.3642,0.1953,0.1502,0.908,0.9049,0.8975,1.3855
7681,OC,9,0.0,0.9092,0.8933,0.018,5.0044,4.6785,5.0044,4.736,4.7974,0.2606,0.195,0.9317,0.8933,0.92,2.3433
7682,OC,9,0.0,0.901,0.874,0.0237,6.5709,6.289,5.307,6.5709,6.0332,0.1024,0.7439,0.8895,0.874,0.8811,2.871
7683,OC,9,0.0,0.9157,0.8802,0.0246,6.8365,4.9734,6.8365,6.5164,6.1088,0.5762,0.5741,0.911,0.8802,0.9259,3.1413
7684,OC,9,0.0,0.8456,0.8351,0.0158,4.3832,3.8991,4.3832,4.3571,4.2084,0.2987,0.011,0.8351,0.8377,0.8517,2.0574
7685,OC,9,0.0,0.8824,0.8672,0.0218,6.0452,5.9903,6.0452,5.4697,5.8299,0.343,0.1021,0.902,0.8752,0.8672,2.7429
7686,OC,9,0.0,0.821,0.7829,0.0099,2.7364,0.3108,2.7364,2.5687,1.8618,0.905,0.6652,0.8223,0.7829,0.8232,1.2542
7687,OC,9,0.0,0.9547,0.9544,0.0204,5.6744,5.6744,5.5276,5.4184,5.524,0.3269,0.2865,0.9596,0.9561,0.9544,2.8225
7688,OC,9,0.0,0.8719,0.8646,0.0217,6.0231,6.0231,5.6435,5.6959,5.7739,0.1537,0.4018,0.8849,0.8646,0.8685,2.8847
7689,OC,9,0.0,0.887,0.8575,0.0206,5.7109,5.7109,5.6012,5.1227,5.4588,0.4926,0.1877,0.8938,0.8964,0.8575,2.8735
7690,OC,9,0.0,0.8809,0.837,0.0219,6.072,5.9303,6.072,5.8758,5.9541,0.2333,0.1216,0.8944,0.8529,0.837,2.8279
7691,OC,9,0.0,0.9024,0.8685,0.0083,2.315,2.211,2.315,1.789,2.0959,0.0192,0.2993,0.9172,0.9465,0.8685,1.1321
7692,OC,9,0.0,0.8539,0.8442,0.0068,1.8751,1.8751,1.721,1.7833,1.7909,0.1059,0.027,0.8892,0.8683,0.8442,1.0994
7693,OC,9,0.0,0.9676,0.9562,0.0095,2.6407,2.6407,2.6249,2.6071,2.6215,0.0756,0.0937,0.9562,1.0033,0.976,1.3285
7694,OC,9,0.0,0.8814,0.879,0.0146,4.0465,3.4301,4.0465,3.5465,3.6717,0.2032,0.2241,0.8866,0.8827,0.879,1.7441
7695,OC,9,0.0,0.8879,0.8837,0.022,6.0997,6.0997,5.7726,4.7975,5.553,0.2558,0.5296,0.8857,0.8837,0.8974,2.7261
7696,OC,9,0.0,0.8358,0.8058,0.0102,2.8288,2.8288,2.1339,2.3214,2.425,0.1988,0.2477,0.8276,0.8058,0.8509,1.4053
7697,OC,9,0.0,0.9395,0.9274,0.0105,2.9095,2.4818,2.9095,2.6561,2.6809,0.1098,0.1649,0.9274,0.9334,0.9605,1.3974
7698,OC,9,0.0,0.9445,0.9346,0.0167,4.6285,4.288,4.6285,4.2506,4.3793,0.3247,0.0961,0.9501,0.9567,0.9346,2.267
7699,OC,9,0.0,0.8748,0.8782,0.0149,4.1251,4.1213,4.1251,3.6823,3.9747,0.2147,0.0946,0.8859,0.8782,0.8907,1.952
7700,OC,9,0.0,0.8915,0.8862,0.0115,3.1949,3.1949,3.1472,2.3859,2.9088,0.2333,0.2938,0.8862,0.8989,0.9187,1.3977
7701,OC,9,0.0,0.909,0.9,0.0199,5.5251,5.3944,4.9764,5.5251,5.2973,0.2285,0.1274,0.9157,0.9,0.913,2.5799
7702,OC,9,0.0,0.8677,0.8709,0.0206,5.7056,5.2684,5.7056,5.0055,5.3155,0.3643,0.2594,0.8821,0.8847,0.8709,2.4772
7703,OC,9,0.0,0.9322,0.9158,0.0211,5.8548,4.9702,5.2929,5.8548,5.3639,0.3761,0.2933,0.9414,0.9289,0.9158,2.4894
7704,OC,9,0.0,0.8202,0.7614,0.0219,6.0844,5.1137,6.0844,5.9103,5.6911,0.4381,0.3461,0.8128,0.7614,0.8155,2.7141
7705,OC,9,0.0,0.8086,0.7994,0.0121,3.3709,3.3709,3.026,2.8525,3.0654,0.334,0.209,0.7994,0.8018,0.8299,1.5411
7706,OC,9,0.0,0.9618,0.9444,0.023,6.3731,6.3731,5.1568,5.9175,5.8145,0.3507,0.3799,0.9605,0.9444,0.9489,2.7297
7707,OC,9,0.0,0.8072,0.8043,0.01,2.7721,2.6385,2.7721,2.5853,2.6542,0.2247,0.1216,0.8043,0.8086,0.8089,1.3603
7708,OC,9,0.0,0.8854,0.848,0.0228,6.322,6.0704,6.322,6.2782,6.2003,0.3654,0.4091,0.9087,0.8678,0.848,2.9528
7709,OC,9,0.0,0.8337,0.8057,0.0117,3.2409,2.9052,3.2409,3.0071,3.0507,0.1316,0.0685,0.8057,0.8225,0.8354,1.64
7710,OC,9,0.0,0.9278,0.9089,0.0155,4.2955,4.1218,3.7665,4.2955,4.0595,0.2389,0.0749,0.9089,0.9166,0.9133,2.0008
7711,OC,9,0.0,0.9411,0.9546,0.0217,6.019,5.416,4.7729,6.019,5.4019,0.3671,0.3635,0.9727,0.9577,0.9546,2.6207
7712,OC,9,0.0,0.9479,0.9325,0.0181,5.0224,4.4975,4.399,5.0224,4.6385,0.202,0.2127,0.9325,0.9399,0.9365,2.2828
7713,OC,9,0.0,0.9359,0.9179,0.0204,5.6755,5.6755,5.3261,4.6569,5.2191,0.3054,0.2991,0.9451,0.9374,0.9179,2.518
7714,OC,9,0.0,0.8892,0.8843,0.0185,5.1487,4.4918,5.1487,4.8911,4.8417,0.097,0.2918,0.9044,0.9173,0.8843,2.5911
7715,OC,9,0.0,0.9019,0.8789,0.0103,2.8672,2.8672,2.3091,2.4325,2.529,0.1587,0.2627,0.8924,0.8789,0.9052,1.4071
7716,OC,9,0.0,0.8968,0.8835,0.0123,3.4235,3.4114,3.4235,3.3429,3.3905,0.0613,0.1096,0.9029,0.92,0.8835,1.645
7717,OC,9,0.0,0.8163,0.7905,0.0096,2.671,2.671,2.3819,2.493,2.512,0.1753,0.0062,0.8158,0.8163,0.7905,1.1919
7718,OC,9,0.0,0.8723,0.8837,0.0125,3.4694,2.8293,2.6363,3.4694,2.9698,0.1085,0.4075,0.9097,0.8837,0.8875,1.6299
7719,OC,9,0.0,0.8444,0.8376,0.0183,5.072,5.072,4.9665,4.6922,4.895,0.2729,0.3169,0.8445,0.8376,0.8385,2.5438
7720,OC,9,0.0,0.8065,0.7902,0.0225,6.2537,6.2537,5.7221,6.1236,6.0225,0.4049,0.1247,0.8094,0.7902,0.8149,2.9108
7721,OC,9,0.0,0.8363,0.8165,0.0148,4.105,3.7753,4.105,3.491,3.7778,0.3953,0.0481,0.8483,0.8174,0.8165,1.7807
7722,OC,9,0.0,0.9322,0.9168,0.0122,3.3895,3.105,3.3631,3.3895,3.2756,0.2231,0.1852,0.9436,0.9168,0.9449,1.689
7723,OC,9,0.0,0.9107,0.9104,0.0123,3.4032,3.4032,3.1811,3.1286,3.2369,0.1153,0.0743,0.9203,0.9104,0.935,1.5961
7724,OC,9,0.0,0.9477,0.9295,0.0214,5.9314,5.4785,5.9314,5.5929,5.6621,0.0661,0.3079,0.9835,0.9295,0.9456,2.8184
7725,OC,9,0.0,0.9313,0.9162,0.0232,6.4305,6.4305,5.9454,6.2239,6.1972,0.2528,0.0975,0.9478,0.9162,0.959,3.0408
7726,OC,9,0.0,0.8883,0.9049,0.0193,5.3702,5.0726,5.3702,4.108,4.8476,0.4893,0.2767,0.9049,0.9302,0.9217,2.4523
7727,OC,9,0.0,0.8453,0.8275,0.0177,4.9005,4.9005,4.2809,4.5439,4.5735,0.239,0.1498,0.8518,0.8696,0.8275,2.4102
7728,OC,9,0.0,0.8708,0.8612,0.0147,4.0707,3.6681,3.9023,4.0707,3.8728,0.2642,0.1273,0.889,0.8633,0.8612,1.9681
7729,OC,9,0.0,0.8754,0.8696,0.0228,6.321,5.1927,6.321,5.9694,5.8124,0.2195,0.5936,0.8696,0.8885,0.8845,3.0023
7730,OC,9,0.0,0.9209,0.9067,0.0255,7.0664,7.0664,5.5908,6.2124,6.2895,0.4421,0.4181,0.9109,0.9089,0.9067,3.0751
