row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,Ia_ka,Ib_ka,Ic_ka,I1_ka,I2_ka,I0_ka,Va_pu,Vb_pu,Vc_pu,loading_pu
7751,OC,9,0.0,0.9562,0.9212,0.0158,4.3973,4.3973,4.3735,3.7734,4.181,0.1607,0.2475,0.9726,0.9212,0.9342,2.0849
7752,OC,9,0.0,0.8416,0.825,0.0126,3.4973,3.4973,3.3895,2.954,3.2802,0.1578,0.1746,0.8379,0.8682,0.825,1.5625
7753,OC,9,0.0,0.8872,0.8802,0.0129,3.5833,3.5833,3.4919,3.3897,3.4784,0.1488,0.2308,0.9111,0.8802,0.8984,1.7761
7754,OC,9,0.0,0.8709,0.8265,0.0205,5.6981,5.0116,5.6458,5.6981,5.4353,0.5161,0.1026,0.8265,0.8558,0.9005,2.665
7755,OC,9,0.0,0.962,0.9663,0.0149,4.1321,4.1321,3.1584,3.243,3.5048,0.4517,0.1852,0.9823,0.9663,0.9729,1.7424
7756,OC,9,0.0,0.8009,0.7875,0.0188,5.2196,4.7443,5.2196,4.6333,4.8467,0.3923,0.3098,0.7875,0.7966,0.8151,2.3705
7757,OC,9,0.0,0.9561,0.9534,0.0165,4.5831,4.1786,4.5831,4.22,4.326,0.0678,0.1974,0.9624,0.9534,0.9802,2.1156
7758,OC,9,0.0,0.8626,0.8422,0.0121,3.3566,3.3566,3.0711,3.2514,3.2254,0.1287,0.0588,0.8669,0.8422,0.8464,1.7582
7759,OC,9,0.0,0.8557,0.8353,0.0142,3.9516,2.9325,3.9516,3.7761,3.5514,0.3265,0.3246,0.8353,0.8544,0.852,1.7219
7760,OC,9,0.0,0.8867,0.8631,0.019,5.2811,5.2557,5.2811,5.0125,5.1823,0.1473,0.0311,0.8851,0.8855,0.8631,2.7261
7761,OC,9,0.0,0.8397,0.8274,0.0203,5.6421,5.3951,5.1245,5.6421,5.3872,0.1603,0.1389,0.8274,0.8683,0.8507,2.6862
7762,OC,9,0.0,0.827,0.8226,0.0096,2.6589,2.6097,2.0233,2.6589,2.4256,0.222,0.2426,0.8509,0.8226,0.8512,1.3071
7763,OC,9,0.0,0.8391,0.8183,0.0105,2.9095,2.5021,2.5108,2.9095,2.637,0.2028,0.1232,0.8311,0.8325,0.8183,1.2595
7764,OC,9,0.0,0.8387,0.8229,0.0174,4.8246,4.8246,4.5769,4.1662,4.5196,0.0946,0.3022,0.8633,0.8229,0.8378,2.2467
7765,OC,9,0.0,0.8662,0.8539,0.0141,3.9137,3.3907,3.4203,3.9137,3.5667,0.3116,0.1371,0.8843,0.8539,0.9023,1.8507
7766,OC,9,0.0,0.8386,0.8257,0.0148,4.1064,4.1064,3.7682,3.931,3.9288,0.2514,0.0794,0.8616,0.8386,0.8257,2.0201
7767,OC,9,0.0,0.9201,0.9167,0.0121,3.3465,3.3465,2.824,3.0064,3.0579,0.12,0.1974,0.9167,0.9301,0.9201,1.5136
7768,OC,9,0.0,0.8832,0.873,0.0103,2.8469,2.8469,0.2983,2.8167,1.976,0.8347,0.8802,0.8975,0.9003,0.873,1.3732
7769,OC,9,0.0,0.9007,0.895,0.0216,5.997,5.8635,1.6885,5.997,4.4855,1.5664,1.3512,0.9234,0.895,0.8992,3.0017
7770,OC,9,0.0,0.8096,0.7754,0.017,4.7134,4.7134,4.2962,4.1032,4.3679,0.1717,0.2485,0.8178,0.7754,0.8079,2.2125
7771,OC,9,0.0,0.9449,0.9584,0.0237,6.5747,6.5747,6.1227,5.6203,6.1002,0.161,0.4426,0.9584,0.9698,0.9694,3.1312
7772,OC,9,0.0,0.9081,0.9017,0.0153,4.2508,3.9974,4.2508,3.9091,4.0482,0.1746,0.157,0.9054,0.9017,0.9206,2.1015
7773,OC,9,0.0,0.8727,0.8368,0.0156,4.3415,3.9391,4.3415,4.0153,4.0967,0.0381,0.2116,0.8717,0.8368,0.8819,1.9906
7774,OC,9,0.0,0.948,0.9321,0.0201,5.5697,4.9964,5.425,5.5697,5.3275,0.2043,0.221,0.9321,0.9528,0.9499,2.5849
7775,OC,9,0.0,0.8505,0.8433,0.0168,4.6743,4.6743,3.9222,4.4205,4.3309,0.4064,0.0548,0.8603,0.8719,0.8433,2.1377
7776,OC,9,0.0,0.8766,0.8763,0.0077,2.1413,2.0305,1.928,2.1413,2.0285,0.1496,0.0682,0.8763,0.8802,0.8786,1.0805
7777,OC,9,0.0,0.8786,0.8798,0.0109,3.0219,2.9748,3.0219,2.1992,2.7162,0.1046,0.4664,0.8967,0.8798,0.8824,1.3957
7778,OC,9,0.0,0.8444,0.8413,0.0135,3.7454,3.6807,3.4187,3.7454,3.6059,0.2765,0.0934,0.8413,0.8647,0.8671,1.8876
7779,OC,9,0.0,0.9342,0.9297,0.0226,6.2692,5.686,6.2692,6.0967,6.0168,0.2153,0.1399,0.9572,0.9297,0.9541,2.9715
7780,OC,9,0.0,0.8124,0.8072,0.0107,2.9619,2.7933,2.0792,2.9619,2.6084,0.3071,0.2606,0.8148,0.8405,0.8072,1.3636
7781,OC,9,0.0,0.8346,0.8167,0.0245,6.7964,6.7964,6.0552,0.2792,4.1938,2.1719,2.3107,0.8167,0.8366,0.851,2.9651
7782,OC,9,0.0,0.9156,0.8855,0.0177,4.9175,4.9175,4.7064,4.5482,4.7095,0.2924,0.2726,0.8917,0.9037,0.8855,2.3439
7783,OC,9,0.0,0.8842,0.9054,0.0172,4.7648,4.7648,4.6778,4.4526,4.6112,0.3932,0.2294,0.9054,0.9081,0.9219,2.2362
7784,OC,9,0.0,0.954,0.9283,0.0179,4.9647,4.7316,4.5457,4.9647,4.7472,0.1309,0.1141,0.9283,0.9591,0.9475,2.3561
7785,OC,9,0.0,0.8741,0.8635,0.0213,5.9254,5.9254,5.6599,4.8601,5.4802,0.2704,0.3868,0.8817,0.8738,0.8635,2.7456
7786,OC,9,0.0,0.859,0.8452,0.0125,3.4767,3.1581,3.4767,3.1845,3.2701,0.1904,0.065,0.8452,0.8629,0.8814,1.5872
7787,OC,9,0.0,0.9064,0.8982,0.0127,3.5373,2.8041,3.5373,3.4085,3.2425,0.1877,0.3401,0.9257,0.9101,0.8982,1.5828
7788,OC,9,0.0,0.8633,0.8248,0.0224,6.2225,5.6881,6.2225,5.9646,5.9528,0.2785,0.1907,0.8248,0.8451,0.8535,3.0299
7789,OC,9,0.0,0.8915,0.8585,0.0192,5.3388,5.2667,1.3762,5.3388,3.9777,1.5738,1.0388,0.8585,0.8862,0.8738,2.8404
7790,OC,9,0.0,0.8983,0.8897,0.0153,4.2587,4.1648,4.2587,4.2254,4.1973,0.2508,0.3142,0.8962,0.8897,0.918,2.1644
7791,OC,9,0.0,0.8694,0.8536,0.0137,3.8147,3.6959,3.1127,3.8147,3.54,0.2647,0.1799,0.8702,0.8864,0.8536,1.8526
7792,OC,9,0.0,0.8899,0.8831,0.0217,6.0284,5.0032,6.0284,4.3874,5.1322,0.666,0.3025,0.9039,0.8831,0.8915,2.8771
7793,OC,9,0.0,0.9596,0.9652,0.0239,6.6322,6.0005,6.1271,6.6322,6.2512,0.2708,0.1637,0.9652,0.9873,0.9695,3.1612
7794,OC,9,0.0,0.933,0.9192,0.0184,5.1132,4.7334,5.1132,4.6888,4.841,0.2577,0.1008,0.9333,0.943,0.9192,2.388
7795,OC,9,0.0,0.8561,0.8268,0.0084,2.3386,2.3386,2.2484,1.9213,2.1673,0.1924,0.0672,0.8853,0.8676,0.8268,1.0836
7796,OC,9,0.0,0.8414,0.8357,0.0104,2.8791,2.6481,2.8791,2.809,2.7738,0.1717,0.0865,0.8571,0.8357,0.8544,1.3646
7797,OC,9,0.0,0.9315,0.8905,0.0251,6.9747,6.9747,6.4658,6.3435,6.5945,0.1838,0.2087,0.8985,0.8905,0.9209,3.1993
7798,OC,9,0.0,0.8399,0.8367,0.0096,2.6612,2.6612,1.7522,2.3604,2.2534,0.2771,0.2945,0.8367,0.8587,0.8623,1.2304
7799,OC,9,0.0,0.8192,0.8238,0.0224,6.2122,6.1103,6.2122,6.1884,6.1693,0.0578,0.1021,0.8464,0.8238,0.8483,2.9772
7800,OC,9,0.0,0.9114,0.8992,0.0147,4.0689,4.0689,3.786,3.733,3.8516,0.167,0.2809,0.8992,0.9288,0.9008,1.8121
7801,OC,9,0.0,0.8165,0.8109,0.0235,6.5163,5.7904,6.5163,5.4181,5.9015,0.4024,0.3551,0.8435,0.8163,0.8109,2.8777
7802,OC,9,0.0,0.9347,0.9073,0.0152,4.2061,3.2524,4.2061,3.7157,3.7157,0.4452,0.1435,0.9073,0.9221,0.9176,1.9304
7803,OC,9,0.0,0.8496,0.8424,0.0099,2.7427,2.7094,2.2404,2.7427,2.5601,0.1758,0.2059,0.8424,0.8652,0.866,1.1307
7804,OC,9,0.0,0.9503,0.9337,0.0171,4.751,4.751,3.8459,3.9187,4.1702,0.2589,0.3397,0.9337,0.9406,0.9461,2.081
7805,OC,9,0.0,0.8421,0.8268,0.0178,4.9355,4.9355,4.1862,4.6334,4.5815,0.1646,0.3163,0.8328,0.8594,0.8268,2.2921
7806,OC,9,0.0,0.8283,0.814,0.0141,3.9039,3.6481,3.9039,3.851,3.7984,0.1291,0.1235,0.8499,0.814,0.8306,1.9668
7807,OC,9,0.0,0.9453,0.8854,0.011,3.0668,3.0082,3.0668,2.5252,2.8664,0.1653,0.1835,0.8854,0.9627,0.9877,1.404
7808,OC,9,0.0,0.8875,0.8679,0.0219,6.0806,6.0432,5.7306,6.0806,5.9509,0.0637,0.1629,0.8679,0.8901,0.9068,3.0588
7809,OC,9,0.0,0.96,0.9398,0.0179,4.9756,4.9756,4.2506,4.287,4.4983,0.2766,0.2986,0.9936,0.9398,0.9723,2.2818
7810,OC,9,0.0,0.897,0.8805,0.0089,2.4711,2.2014,2.4711,2.2874,2.3199,0.0854,0.0743,0.931,0.8814,0.8805,1.1508
7811,OC,9,0.0,0.9288,0.8978,0.0086,2.377,2.377,2.2319,2.317,2.3029,0.1314,0.1125,0.9624,0.8978,0.9401,1.2723
7812,OC,9,0.0,0.9435,0.9459,0.0153,4.2464,3.9246,4.1852,4.2464,4.1062,0.2353,0.2594,0.9816,0.9459,0.9593,2.1212
7813,OC,9,0.0,0.966,0.9537,0.0132,3.672,3.207,3.1388,3.672,3.3317,0.1773,0.2748,0.9889,0.9678,0.9537,1.6271
7814,OC,9,0.0,0.8481,0.8162,0.0144,4.0096,4.0096,3.3597,3.7834,3.7175,0.1932,0.1878,0.8613,0.8661,0.8162,2.0132
7815,OC,9,0.0,0.9681,0.9305,0.0128,3.5575,3.5575,3.5475,3.0769,3.3936,0.1469,0.1773,0.9465,0.9896,0.9305,1.5976
7816,OC,9,0.0,0.8757,0.8693,0.0229,6.354,6.354,4.9836,5.9473,5.7355,0.5543,0.5689,0.8915,0.8693,0.9246,2.9696
7817,OC,9,0.0,0.9672,0.9666,0.0155,4.3062,4.1922,4.2724,4.3062,4.2551,0.1145,0.0656,0.9785,0.9803,0.9666,2.107
7818,OC,9,0.0,0.8507,0.8145,0.0098,2.7313,2.6935,2.7153,2.7313,2.7126,0.042,0.0495,0.8145,0.8183,0.8661,1.2705
7819,OC,9,0.0,0.8071,0.7932,0.017,4.7135,4.7135,3.9564,0.3457,3.0031,1.4397,1.2538,0.7932,0.8006,0.8016,2.1974
7820,OC,9,0.0,0.8467,0.8575,0.021,5.8288,5.823,4.7637,5.8288,5.468,0.4584,0.2871,0.8608,0.8575,0.8621,2.7744
7821,OC,9,0.0,0.8887,0.8632,0.0149,4.1313,3.3049,3.3418,4.1313,3.5904,0.289,0.2797,0.8632,0.8929,0.8905,1.8086
7822,OC,9,0.0,0.8605,0.8457,0.0172,4.7834,4.2507,4.4455,4.7834,4.4805,0.1642,0.3684,0.8457,0.8531,0.8726,2.1747
7823,OC,9,0.0,0.8866,0.8632,0.0083,2.3153,2.3149,2.0497,2.3153,2.2223,0.1841,0.0266,0.9117,0.8632,0.8943,1.2126
7824,OC,9,0.0,0.8835,0.8656,0.0105,2.908,2.908,2.4105,2.046,2.4502,0.1447,0.3564,0.8656,0.8851,0.9198,1.1468
7825,OC,9,0.0,0.9685,0.8965,0.0165,4.5752,4.3142,4.5752,4.4678,4.4471,0.1292,0.2042,0.9445,0.8965,0.9607,2.162
7826,OC,9,0.0,0.9586,0.9343,0.0174,4.8267,4.6504,4.8267,4.0531,4.506,0.1845,0.335,0.9841,0.9343,0.9524,2.2314
7827,OC,9,0.0,0.8588,0.8423,0.0153,4.2495,4.0283,4.2495,3.8868,4.049,0.0478,0.2605,0.8735,0.8423,0.8831,1.9648
7828,OC,9,0.0,0.9285,0.9161,0.0126,3.493,3.4393,3.0563,3.493,3.3254,0.1567,0.2018,0.9432,0.9161,0.9206,1.6215
7829,OC,9,0.0,0.8651,0.8571,0.0176,4.8805,4.2035,4.8805,3.7263,4.2639,0.2811,0.4454,0.8571,0.8665,0.8678,2.2236
7830,OC,9,0.0,0.958,0.9483,0.0111,3.0768,3.0657,3.0768,2.727,2.9548,0.0982,0.1636,0.9483,0.973,0.9563,1.6127
7831,OC,9,0.0,0.8701,0.8544,0.015,4.167,4.167,3.5378,3.6018,3.7601,0.2063,0.3211,0.8544,0.864,0.8881,1.8026
7832,OC,9,0.0,0.8416,0.8242,0.0226,6.2684,5.9168,6.0547,6.2684,6.048,0.341,0.5411,0.8361,0.8242,0.8384,3.0382
7833,OC,9,0.0,0.951,0.93,0.0102,2.8175,2.6374,2.8175,2.6883,2.7099,0.1445,0.0977,0.9525,0.9571,0.93,1.3918
7834,OC,9,0.0,0.9681,0.9537,0.0181,5.0183,5.0183,4.5092,4.7528,4.7562,0.283,0.0121,0.9537,0.9571,0.9894,2.438
7835,OC,9,0.0,0.9174,0.906,0.0247,6.8491,6.4036,6.8491,6.8002,6.6711,0.4215,0.1963,0.9089,0.9284,0.906,3.1578
7836,OC,9,0.0,0.9363,0.8913,0.0222,6.1518,6.1518,4.9415,4.7242,5.2705,0.5206,0.3802,0.9177,0.9614,0.8913,2.7136
7837,OC,9,0.0,0.8853,0.8406,0.0145,4.0366,3.8236,4.0366,3.6421,3.8252,0.1649,0.2593,0.9056,0.9154,0.8406,1.8297
7838,OC,9,0.0,0.9531,0.9534,0.0161,4.4731,0.3705,4.4731,3.6128,2.8088,1.2307,1.2892,0.9782,0.9534,0.9806,1.9738
7839,OC,9,0.0,0.8459,0.8414,0.0173,4.8108,4.8108,4.2404,4.5014,4.5169,0.1883,0.1553,0.8594,0.8414,0.8468,2.3249
7840,OC,9,0.0,0.885,0.8784,0.0256,7.1045,5.4027,5.2569,7.1045,5.9196,0.576,0.6262,0.8784,0.8894,0.8965,2.8506
7841,OC,9,0.0,0.8787,0.8664,0.0226,6.2811,4.6709,6.2811,5.1748,5.372,0.3779,0.59,0.8777,0.8664,0.8714,2.538
7842,OC,9,0.0,0.8063,0.8037,0.0184,5.1157,4.983,4.8593,5.1157,4.9697,0.361,0.2069,0.8037,0.8442,0.8173,2.2979
7843,OC,9,0.0,0.8566,0.8085,0.0144,3.9988,3.9988,3.9514,3.7365,3.8853,0.1418,0.2697,0.8443,0.8085,0.8532,1.8828
7844,OC,9,0.0,0.8767,0.8607,0.0232,6.4369,5.8032,6.4369,6.0538,6.0687,0.5683,0.319,0.8721,0.8847,0.8607,2.9922
7845,OC,9,0.0,0.8568,0.8502,0.0214,5.9397,5.5233,5.1544,5.9397,5.5374,0.3217,0.1349,0.8502,0.866,0.8689,2.64
7846,OC,9,0.0,0.9343,0.9121,0.0109,3.0295,2.6849,3.0295,2.7909,2.8326,0.1287,0.1356,0.9121,0.9223,0.9329,1.4083
7847,OC,9,0.0,0.9474,0.9191,0.0197,5.4735,5.4735,4.5461,4.5481,4.8557,0.334,0.2839,0.9845,0.9191,0.9466,2.3768
7848,OC,9,0.0,0.9043,0.8883,0.012,3.3347,2.6783,3.2729,3.3347,3.0935,0.1744,0.261,0.9053,0.9158,0.8883,1.726
7849,OC,9,0.0,0.8299,0.7955,0.0206,5.721,5.4661,5.721,5.648,5.6047,0.1332,0.2685,0.8433,0.8259,0.7955,2.8991
7850,OC,9,0.0,0.8721,0.8236,0.0116,3.2208,3.2208,3.1028,3.1059,3.1414,0.035,0.114,0.8652,0.9091,0.8236,1.5576
7851,OC,9,0.0,0.8069,0.8071,0.0148,4.1125,3.4851,3.7428,4.1125,3.7711,0.3047,0.2044,0.8071,0.817,0.8136,2.1463
7852,OC,9,0.0,0.8525,0.8137,0.0152,4.2145,4.2145,3.8529,4.1397,4.0622,0.1481,0.2393,0.8319,0.8137,0.8503,2.075
7853,OC,9,0.0,0.8322,0.8416,0.0155,4.2947,4.1873,4.2947,4.2293,4.2303,0.162,0.1827,0.8535,0.8416,0.8462,2.1329
7854,OC,9,0.0,0.9694,0.951,0.0166,4.6106,4.3885,4.6106,3.6198,4.2034,0.3057,0.3335,0.9707,0.951,0.9786,1.9865
7855,OC,9,0.0,0.9455,0.9234,0.0122,3.3775,2.9243,2.9899,3.3775,3.0929,0.2209,0.1342,0.9504,0.9511,0.9234,1.4506
7856,OC,9,0.0,0.8739,0.8708,0.009,2.4988,2.4313,2.4988,2.0761,2.3333,0.1936,0.082,0.8708,0.8766,0.8813,1.1205
7857,OC,9,0.0,0.8537,0.8336,0.0102,2.8283,2.5015,2.473,2.8283,2.5853,0.1106,0.3081,0.8578,0.8336,0.8572,1.2342
7858,OC,9,0.0,0.8812,0.8864,0.0171,4.7501,4.7501,4.3945,4.4617,4.5294,0.2563,0.1099,0.8864,0.9044,0.8956,2.2659
7859,OC,9,0.0,0.9227,0.9116,0.0173,4.801,4.3388,4.801,4.6457,4.5612,0.4875,0.3327,0.9208,0.9116,0.9304,2.3908
7860,OC,9,0.0,0.8734,0.8505,0.0153,4.2499,4.2499,3.9287,3.3545,3.8404,0.1502,0.3805,0.871,0.8821,0.8505,1.8307
7861,OC,9,0.0,0.9213,0.9074,0.0134,3.7181,3.7181,3.3807,3.4754,3.5211,0.1448,0.1564,0.914,0.9074,0.9336,1.6939
7862,OC,9,0.0,0.8227,0.8229,0.0193,5.3546,5.3397,5.1129,5.3546,5.2652,0.0681,0.2206,0.8229,0.838,0.8329,2.5429
7863,OC,9,0.0,0.9465,0.9279,0.0157,4.365,4.365,3.5717,3.9601,3.9642,0.1789,0.2891,0.9279,0.9669,0.9678,2.11
7864,OC,9,0.0,0.8113,0.8087,0.0211,5.8605,5.836,5.1551,5.8605,5.6124,0.3949,0.0696,0.8293,0.8087,0.8192,3.0115
7865,OC,9,0.0,0.8901,0.9058,0.024,6.6607,6.6607,6.1003,5.9129,6.2191,0.0635,0.4071,0.9187,0.9325,0.9058,3.1044
7866,OC,9,0.0,0.8551,0.8339,0.0202,5.6115,5.1182,4.7559,5.6115,5.161,0.1877,0.3109,0.8339,0.8565,0.8888,2.4831
7867,OC,9,0.0,0.9684,0.9477,0.0102,2.8331,2.8331,2.5365,2.5245,2.6307,0.1161,0.1032,0.9516,0.9477,0.973,1.353
7868,OC,9,0.0,0.8679,0.8603,0.0223,6.1889,5.314,4.7561,6.1889,5.3961,0.2931,0.7186,0.908,0.8784,0.8603,2.7219
7869,OC,9,0.0,0.8161,0.81,0.0157,4.3697,4.3697,3.7115,3.9851,4.0196,0.2882,0.0985,0.81,0.8236,0.8277,2.0687
7870,OC,9,0.0,0.9275,0.9007,0.0209,5.7986,5.4699,5.3398,5.7986,5.5271,0.2569,0.266,0.9066,0.9398,0.9007,2.6893
7871,OC,9,0.0,0.9067,0.8987,0.0195,5.4244,4.6632,5.4244,5.2852,5.1157,0.4087,0.173,0.9382,0.8997,0.8987,2.6133
7872,OC,9,0.0,0.9136,0.8935,0.0134,3.7145,3.6324,3.2976,3.7145,3.5476,0.1275,0.1419,0.8996,0.9375,0.8935,1.9071
7873,OC,9,0.0,0.8642,0.8103,0.0217,6.0223,6.0223,5.1015,5.3515,5.4787,0.4826,0.2491,0.8522,0.8878,0.8103,2.7314
7874,OC,9,0.0,0.8086,0.7964,0.0234,6.4828,6.4828,5.603,4.2112,5.4272,0.5367,0.8016,0.7964,0.826,0.8251,2.6649
7875,OC,9,0.0,0.8566,0.8372,0.0195,5.4181,5.4181,5.0077,5.3589,5.255,0.24,0.2103,0.8676,0.8728,0.8372,2.623
7876,OC,9,0.0,0.9422,0.9172,0.0134,3.7261,3.5065,3.7261,3.286,3.4901,0.258,0.2793,0.9327,0.9688,0.9172,1.8684
7877,OC,9,0.0,0.8979,0.879,0.0103,2.8551,2.6041,2.4312,2.8551,2.6165,0.1169,0.297,0.8998,0.8798,0.879,1.3152
7878,OC,9,0.0,0.8263,0.8133,0.0178,4.9284,4.9284,4.0844,4.6432,4.5505,0.31,0.2006,0.8133,0.8276,0.8259,2.4087
7879,OC,9,0.0,0.8363,0.8223,0.0141,3.9172,3.8255,3.5857,3.9172,3.7657,0.244,0.1966,0.8223,0.8473,0.841,2.0695
7880,OC,9,0.0,0.9344,0.9256,0.0126,3.4923,3.1984,3.3379,3.4923,3.3427,0.0649,0.1072,0.9256,0.931,0.9617,1.6233
7881,OC,9,0.0,0.8822,0.8679,0.0117,3.2502,2.6039,2.7166,3.2502,2.8474,0.3496,0.1073,0.8745,0.8679,0.8834,1.4687
7882,OC,9,0.0,0.9348,0.8986,0.011,3.0523,2.7821,2.3233,3.0523,2.7106,0.3152,0.1951,0.9274,0.8986,0.9114,1.3207
7883,OC,9,0.0,0.8645,0.8525,0.025,6.9476,6.0123,5.9706,6.9476,6.3003,0.4471,0.3576,0.8598,0.8814,0.8525,3.0322
7884,OC,9,0.0,0.9572,0.9419,0.0119,3.2928,2.3233,3.2928,2.7765,2.796,0.2394,0.3288,0.9701,0.9812,0.9419,1.5275
7885,OC,9,0.0,0.9412,0.9035,0.0091,2.5338,2.4937,2.4383,2.5338,2.4841,0.1041,0.1146,0.94,0.9035,0.9445,1.2437
7886,OC,9,0.0,0.9104,0.8883,0.0201,5.5703,4.7457,5.5703,5.4766,5.2604,0.2703,0.3198,0.9159,0.9699,0.8883,2.7553
7887,OC,9,0.0,0.9615,0.9724,0.0119,3.3022,3.2433,3.3022,3.2698,3.2704,0.0509,0.0828,0.9724,0.9958,0.9981,1.5621
7888,OC,9,0.0,0.8533,0.8387,0.0245,6.7953,0.3123,6.1733,6.7953,4.4189,2.065,2.0825,0.8387,0.8492,0.8445,3.0734
7889,OC,9,0.0,0.8265,0.8067,0.0202,5.6181,4.6845,5.2833,5.6181,5.1929,0.3721,0.1894,0.8067,0.8224,0.8087,2.507
7890,OC,9,0.0,0.8067,0.7966,0.0213,5.9002,5.4254,5.9002,5.3906,5.5538,0.4782,0.1677,0.7966,0.8052,0.8086,3.0663
7891,OC,9,0.0,0.9256,0.9112,0.012,3.3425,2.773,3.2525,3.3425,3.121,0.1493,0.2251,0.9112,0.9293,0.9192,1.6519
7892,OC,9,0.0,0.8586,0.8288,0.0172,4.7687,4.74,4.3025,4.7687,4.597,0.1365,0.2976,0.8588,0.8479,0.8288,2.331
7893,OC,9,0.0,0.9289,0.9364,0.0169,4.6905,4.2966,4.3641,4.6905,4.4473,0.1175,0.2075,0.9405,0.9364,0.9831,2.3128
7894,OC,9,0.0,0.8877,0.8623,0.0125,3.4563,3.0802,3.1797,3.4563,3.2251,0.2428,0.2338,0.8623,0.8929,0.908,1.5529
7895,OC,9,0.0,0.8921,0.8813,0.0219,6.0723,6.0723,5.1486,5.7364,5.6441,0.1146,0.4759,0.9193,0.8813,0.889,2.8826
7896,OC,9,0.0,0.9399,0.9264,0.0137,3.809,3.4108,3.809,3.5237,3.5686,0.1347,0.316,0.9264,0.9424,0.9343,1.7283
7897,OC,9,0.0,0.8537,0.8161,0.0079,2.2007,2.2007,2.1442,2.194,2.1741,0.0986,0.1212,0.8529,0.8161,0.8761,1.0972
7898,OC,9,0.0,0.9598,0.9463,0.011,3.0627,3.0627,2.5317,2.9245,2.8376,0.2275,0.1027,0.9463,0.9653,0.9631,1.4674
7899,OC,9,0.0,0.9117,0.9031,0.011,3.0555,3.0555,2.7181,2.9922,2.9076,0.1953,0.2579,0.9031,0.9231,0.9087,1.3572
7900,OC,9,0.0,0.9044,0.8697,0.0109,3.015,2.1193,3.015,2.8247,2.6341,0.4821,0.1264,0.8943,0.8697,0.9021,1.4466
7901,OC,9,0.0,0.8727,0.8773,0.0191,5.2906,4.1036,4.6359,5.2906,4.6633,0.5931,0.0975,0.8891,0.8773,0.8959,2.273
7902,OC,9,0.0,0.8541,0.8479,0.013,3.5969,3.5969,3.4574,3.5025,3.5158,0.1434,0.0669,0.8479,0.8509,0.8549,1.9369
7903,OC,9,0.0,0.9315,0.9072,0.0109,3.0207,2.7808,2.5866,3.0207,2.7829,0.3168,0.0678,0.9328,0.9072,0.9436,1.4774
7904,OC,9,0.0,0.9001,0.8966,0.0127,3.5222,3.1747,3.0748,3.5222,3.2569,0.1159,0.1608,0.8966,0.9069,0.9149,1.7708
7905,OC,9,0.0,0.8183,0.7994,0.0194,5.3914,4.6113,4.3548,5.3914,4.7522,0.5498,0.4616,0.7994,0.8306,0.8016,2.355
7906,OC,9,0.0,0.8636,0.8542,0.0187,5.187,4.9349,5.187,5.0025,5.0298,0.1613,0.3204,0.8968,0.8542,0.8621,2.6615
7907,OC,9,0.0,0.8367,0.8289,0.0169,4.6889,4.6539,4.5712,4.6889,4.6337,0.1627,0.1273,0.8437,0.8297,0.8289,2.2668
7908,OC,9,0.0,0.8509,0.8228,0.0188,5.2152,4.5878,5.1579,5.2152,4.9855,0.2557,0.1715,0.8539,0.8228,0.867,2.5653
7909,OC,9,0.0,0.854,0.8589,0.0114,3.1585,3.0645,3.1585,2.7767,2.9894,0.2906,0.0697,0.886,0.8589,0.8631,1.5955
7910,OC,9,0.0,0.93,0.9146,0.0145,4.013,3.9339,3.7259,4.013,3.8899,0.0276,0.148,0.9249,0.9485,0.9146,2.2153
7911,OC,9,0.0,0.8377,0.8284,0.0193,5.3605,5.3449,5.1644,5.3605,5.2897,0.0871,0.0482,0.8483,0.8494,0.8284,2.6643
7912,OC,9,0.0,0.835,0.8129,0.0103,2.8601,2.682,2.2077,2.8601,2.5716,0.2745,0.2461,0.8129,0.8456,0.8344,1.1261
7913,OC,9,0.0,0.8805,0.8537,0.017,4.7319,4.7319,4.5912,4.4883,4.5995,0.1987,0.1,0.9298,0.8537,0.8896,2.3017
7914,OC,9,0.0,0.8007,0.7949,0.0235,6.5355,5.4101,6.5355,5.9959,5.9706,0.1713,0.548,0.8163,0.8346,0.7949,2.9616
7915,OC,9,0.0,0.8364,0.8288,0.0206,5.7124,5.7124,5.3141,5.4928,5.5024,0.1347,0.2291,0.8335,0.8385,0.8288,2.8611
7916,OC,9,0.0,0.8154,0.8043,0.015,4.1621,4.1621,3.3885,3.7336,3.7561,0.1711,0.3328,0.8043,0.8448,0.8188,1.8093
7917,OC,9,0.0,0.8661,0.8576,0.0111,3.0853,3.0853,2.3555,3.0243,2.8198,0.1571,0.3087,0.8952,0.8702,0.8576,1.4737
7918,OC,9,0.0,0.8311,0.8157,0.025,6.9341,6.4618,6.9341,0.4676,4.6168,2.1357,2.0353,0.8287,0.8157,0.8381,3.1863
7919,OC,9,0.0,0.9582,0.9076,0.0108,3.0117,3.0117,2.8674,2.9369,2.9329,0.0998,0.165,0.9738,0.9453,0.9076,1.5041
7920,OC,9,0.0,0.8548,0.835,0.0215,5.9747,4.7247,4.9449,5.9747,5.2141,0.4346,0.3398,0.8689,0.835,0.8488,2.6577
7921,OC,9,0.0,0.9203,0.918,0.0127,3.5158,2.9041,3.5158,3.2512,3.2206,0.268,0.1033,0.918,0.9286,0.9507,1.6933
